,ID,Set
10093,12615,valid
10094,13544,valid
10095,4581,valid
10096,9736,valid
10097,9255,valid
10098,7307,valid
10099,7202,valid
10100,16583,valid
10101,8948,valid
10102,10179,valid
10103,12692,valid
10104,12409,valid
10105,990,valid
10106,4001,valid
10107,6869,valid
10108,18088,valid
10109,6748,valid
10110,18200,valid
10111,16547,valid
10112,4086,valid
10113,8947,valid
10114,1029,valid
10115,21586,valid
10116,19155,valid
10117,13540,valid
10118,3111,valid
10119,10520,valid
10120,14927,valid
10121,174,valid
10122,18417,valid
10123,389,valid
10124,14970,valid
10125,3224,valid
10126,10278,valid
10127,3533,valid
10128,3358,valid
10129,9402,valid
10130,15793,valid
10131,573,valid
10132,12810,valid
10133,10146,valid
10134,12218,valid
10135,18616,valid
10136,3855,valid
10137,10480,valid
10138,15375,valid
10139,18928,valid
10140,3431,valid
10141,16181,valid
10142,12043,valid
10143,16254,valid
10144,18638,valid
10145,6665,valid
10146,10310,valid
10147,679,valid
10148,878,valid
10149,10492,valid
10150,3125,valid
10151,15670,valid
10152,1038,valid
10153,13613,valid
10154,18737,valid
10155,21321,valid
10156,15503,valid
10157,1051,valid
10158,1672,valid
10159,6887,valid
10160,3457,valid
10161,6024,valid
10162,18318,valid
10163,9207,valid
10164,13379,valid
10165,7538,valid
10166,7575,valid
10167,4311,valid
10168,15669,valid
10169,7095,valid
10170,201,valid
10171,659,valid
10172,19501,valid
10173,9575,valid
10174,10625,valid
10175,19476,valid
10176,9054,valid
10177,9981,valid
10178,21510,valid
10179,10532,valid
10180,12880,valid
10181,7621,valid
10182,9025,valid
10183,15866,valid
10184,9831,valid
10185,9861,valid
10186,3331,valid
10187,11924,valid
10188,6068,valid
10189,19432,valid
10190,19171,valid
10191,16540,valid
10192,11940,valid
10193,9048,valid
10194,3694,valid
10195,7197,valid
10196,14968,valid
10197,9390,valid
10198,9526,valid
10199,15300,valid
10200,3254,valid
10201,11911,valid
10202,3210,valid
10203,7445,valid
10204,18327,valid
10205,7660,valid
10206,9580,valid
10207,18971,valid
10208,9377,valid
10209,15023,valid
10210,15378,valid
10211,7102,valid
10212,1678,valid
10213,3683,valid
10214,9239,valid
10215,877,valid
10216,13128,valid
10217,1347,valid
10218,15021,valid
10219,6872,valid
10220,21302,valid
10221,4598,valid
10222,3530,valid
10223,9561,valid
10224,13495,valid
10225,4610,valid
10226,18776,valid
10227,6834,valid
10228,12746,valid
10229,4107,valid
10230,4719,valid
10231,4629,valid
10232,490,valid
10233,8885,valid
10234,197,valid
10235,2996,valid
10236,16632,valid
10237,12325,valid
10238,7064,valid
10239,19015,valid
10240,16106,valid
10241,7435,valid
10242,11845,valid
10243,15109,valid
10244,9068,valid
10245,18232,valid
10246,1653,valid
10247,7380,valid
10248,3866,valid
10249,18249,valid
10250,11972,valid
10251,21263,valid
10252,19341,valid
10253,9430,valid
10254,18195,valid
10255,19354,valid
10256,21237,valid
10257,10082,valid
10258,354,valid
10259,18181,valid
10260,19307,valid
10261,8990,valid
10262,1720,valid
10263,16512,valid
10264,1359,valid
10265,12625,valid
10266,12771,valid
10267,1551,valid
10268,10031,valid
10269,15800,valid
10270,19512,valid
10271,18407,valid
10272,18663,valid
10273,18584,valid
10274,6413,valid
10275,15740,valid
10276,19266,valid
10277,7152,valid
10278,13306,valid
10279,21476,valid
10280,10363,valid
10281,7559,valid
10282,166,valid
10283,19471,valid
10284,178,valid
10285,3558,valid
10286,8910,valid
10287,848,valid
10288,13628,valid
10289,12209,valid
10290,1580,valid
10291,12677,valid
10292,13117,valid
10293,10243,valid
10294,8952,valid
10295,618,valid
10296,18507,valid
10297,4488,valid
10298,1635,valid
10299,3006,valid
10300,1393,valid
10301,1680,valid
10302,304,valid
10303,4140,valid
10304,13142,valid
10305,12291,valid
10306,442,valid
10307,9365,valid
10308,16546,valid
10309,21403,valid
10310,4261,valid
10311,9098,valid
10312,9750,valid
10313,9476,valid
10314,3396,valid
10315,9519,valid
10316,19194,valid
10317,18081,valid
10318,6613,valid
10319,4220,valid
10320,6989,valid
10321,8959,valid
10322,10342,valid
10323,644,valid
10324,3903,valid
10325,15735,valid
10326,3527,valid
10327,68,valid
10328,12822,valid
10329,9498,valid
10330,6656,valid
10331,18745,valid
10332,7160,valid
10333,1023,valid
10334,43,valid
10335,18058,valid
10336,4638,valid
10337,19243,valid
10338,1085,valid
10339,13101,valid
10340,16014,valid
10341,18245,valid
10342,18416,valid
10343,7198,valid
10344,15569,valid
10345,6326,valid
10346,13622,valid
10347,814,valid
10348,836,valid
10349,13132,valid
10350,4776,valid
10351,13392,valid
10352,15979,valid
10353,12849,valid
10354,19539,valid
10355,15860,valid
10356,16009,valid
10357,6923,valid
10358,1470,valid
10359,953,valid
10360,3350,valid
10361,12911,valid
10362,19123,valid
10363,16206,valid
10364,1603,valid
10365,6018,valid
10366,83,valid
10367,6032,valid
10368,9170,valid
10369,15614,valid
10370,12767,valid
10371,1558,valid
10372,6549,valid
10373,20829,valid
10374,18082,valid
10375,4524,valid
10376,1458,valid
10377,1747,valid
10378,15714,valid
10379,19521,valid
10380,1750,test
10381,16279,test
10382,6525,test
10383,6800,test
10384,3853,test
10385,6677,test
10386,20919,test
10387,3092,test
10388,9072,test
10389,9018,test
10390,1270,test
10391,13196,test
10392,3177,test
10393,1452,test
10394,9518,test
10395,658,test
10396,3033,test
10397,19127,test
10398,13476,test
10399,13371,test
10400,16402,test
10401,15931,test
10402,15306,test
10403,7027,test
10404,9026,test
10405,6041,test
10406,10453,test
10407,15798,test
10408,21542,test
10409,3503,test
10410,1003,test
10411,3027,test
10412,7089,test
10413,9767,test
10414,12454,test
10415,16611,test
10416,9836,test
10417,16004,test
10418,9081,test
10419,7344,test
10420,19398,test
10421,3418,test
10422,16457,test
10423,7392,test
10424,12758,test
10425,21273,test
10426,9242,test
10427,9281,test
10428,1031,test
10429,6128,test
10430,8912,test
10431,1637,test
10432,387,test
10433,13099,test
10434,21035,test
10435,13096,test
10436,1683,test
10437,6577,test
10438,19331,test
10439,15364,test
10440,21168,test
10441,10290,test
10442,14926,test
10443,4032,test
10444,1746,test
10445,19421,test
10446,14942,test
10447,15335,test
10448,1555,test
10449,14961,test
10450,4518,test
10451,17870,test
10452,13504,test
10453,198,test
10454,7238,test
10455,11987,test
10456,1489,test
10457,13517,test
10458,10090,test
10459,6237,test
10460,648,test
10461,13390,test
10462,21630,test
10463,4361,test
10464,15061,test
10465,3925,test
10466,10380,test
10467,3031,test
10468,10150,test
10469,12896,test
10470,1169,test
10471,3264,test
10472,7692,test
10473,10415,test
10474,12300,test
10475,6631,test
10476,9571,test
10477,15978,test
10478,6844,test
10479,1741,test
10480,3571,test
10481,19403,test
10482,18366,test
10483,9850,test
10484,975,test
10485,6554,test
10486,19010,test
10487,12933,test
10488,3586,test
10489,12897,test
10490,13023,test
10491,6075,test
10492,1263,test
10493,4654,test
10494,21039,test
10495,3409,test
10496,10132,test
10497,12862,test
10498,46,test
10499,21191,test
10500,3603,test
10501,15303,test
10502,18705,test
10503,15533,test
10504,4405,test
10505,10591,test
10506,15126,test
10507,18331,test
10508,13618,test
10509,9322,test
10510,21077,test
10511,18355,test
10512,7196,test
10513,21142,test
10514,10317,test
10515,3141,test
10516,9687,test
10517,7031,test
10518,19358,test
10519,19190,test
10520,13505,test
10521,1625,test
10522,12696,test
10523,10372,test
10524,11857,test
10525,7421,test
10526,7029,test
10527,13179,test
10528,6641,test
10529,12200,test
10530,9116,test
10531,12060,test
10532,3789,test
10533,16213,test
10534,16465,test
10535,16380,test
10536,15584,test
10537,10600,test
10538,21508,test
10539,15213,test
10540,18047,test
10541,795,test
10542,10430,test
10543,6789,test
10544,21615,test
10545,8892,test
10546,12644,test
10547,9189,test
10548,6048,test
10549,1380,test
10550,9780,test
10551,10573,test
10552,4509,test
10553,18127,test
10554,9697,test
10555,12525,test
10556,1254,test
10557,12994,test
10558,12372,test
10559,21257,test
10560,20726,test
10561,13455,test
10562,18298,test
10563,15586,test
10564,3618,test
10565,802,test
10566,14904,test
10567,17942,test
10568,16168,test
10569,3370,test
10570,13186,test
10571,6831,test
10572,20758,test
10573,297,test
10574,14946,test
10575,6619,test
10576,4614,test
10577,21170,test
10578,12014,test
10579,7275,test
10580,4558,test
10581,7057,test
10582,18813,test
10583,7699,test
10584,7690,test
10585,6954,test
10586,9487,test
10587,10208,test
10588,1218,test
10589,20832,test
10590,12210,test
10591,6580,test
10592,9441,test
10593,15226,test
10594,4673,test
10595,12617,test
10596,7633,test
10597,964,test
10598,12507,test
10599,6810,test
10600,922,test
10601,12722,test
10602,18550,test
10603,12206,test
10604,15754,test
10605,16459,test
10606,21074,test
10607,10371,test
10608,12925,test
10609,19227,test
10610,1433,test
10611,1465,test
10612,13588,test
10613,78,test
10614,18353,test
10615,21110,test
10616,1224,test
10617,4700,test
10618,20921,test
10619,18782,test
10620,6520,test
10621,15794,test
10622,21049,test
10623,7107,test
10624,3696,test
10625,15691,test
10626,16096,test
10627,12889,test
10628,7616,test
10629,582,test
10630,4224,test
10631,15787,test
10632,15328,test
10633,4724,test
10634,7592,test
10635,10293,test
10636,3399,test
10637,21266,test
10638,19081,test
10639,11887,test
10640,1001,test
10641,12123,test
10642,10481,test
10643,16436,test
10644,9100,test
10645,16225,test
10646,13025,test
10647,10572,test
10648,12246,test
10649,16132,test
10650,16615,test
10651,16418,test
10652,1014,test
10653,6424,test
10654,13267,test
10655,3150,test
10656,18630,test
10657,6676,test
10658,15530,test
10659,13354,test
10660,715,test
10661,6095,test
10662,16076,test
10663,338,test
10664,3831,test
10665,182,test
10666,18632,test
10667,9171,test
10668,4670,test
10669,12971,test
10670,4013,test
10671,57,test
10672,4226,test
10673,18916,test
10674,6616,test
10675,9619,test
10676,9939,test
10677,12899,test
10678,19522,test
10679,9320,test
10680,1418,test
10681,19102,test
10682,6889,test
10683,19147,test
10684,7441,test
10685,9877,test
10686,12594,test
10687,6761,test
10688,318,test
10689,18215,test
10690,12164,test
10691,15540,test
10692,6433,test
10693,3579,test
10694,487,test
10695,1559,test
10696,3523,test
10697,555,test
10698,18255,test
10699,14846,test
10700,10100,test
10701,18731,test
10702,18379,test
10703,16404,test
10704,13082,test
10705,14988,test
10706,6670,test
10707,12398,test
10708,6786,test
10709,15914,test
10710,1703,test
10711,21276,test
10712,4626,test
10713,16124,test
10714,12588,test
10715,15906,test
10716,6626,test
10717,16345,test
10718,1108,test
10719,6288,test
10720,9935,test
10721,15294,test
10722,7257,test
10723,9667,test
10724,20939,test
10725,9615,test
10726,1602,test
10727,15849,test
10728,511,test
10729,10159,test
10730,466,test
10731,7437,test
10732,16374,test
10733,7548,test
10734,4275,test
10735,6184,test
10736,16515,test
10737,18969,test
10738,15907,test
10739,13076,test
10740,12331,test
10741,21490,test
10742,9613,test
10743,16090,test
10744,9069,test
10745,7073,test
10746,4297,test
10747,1316,test
10748,3458,test
10749,18865,test
10750,19259,test
10751,7389,test
10752,13599,test
10753,19042,test
10754,15779,test
10755,16322,test
10756,4535,test
10757,1546,test
10758,205,test
10759,3590,test
10760,21101,test
10761,320,test
10762,564,test
10763,18032,test
10764,15174,test
10765,12870,test
10766,12982,test
10767,18882,test
10768,16001,test
10769,12367,test
10770,10284,test
10771,16396,test
10772,1751,test
10773,7080,test
10774,12936,test
10775,3687,test
10776,3602,test
10777,13195,test
10778,9994,test
10779,12997,test
10780,12173,test
10781,16175,test
10782,1717,test
10783,12736,test
10784,4045,test
10785,4534,test
10786,5988,test
10787,13440,test
10788,710,test
10789,16307,test
10790,4165,test
10791,18444,test
10792,12075,test
10793,16005,test
10794,20819,test
10795,1459,test
10796,18590,test
10797,16237,test
10798,19109,test
10799,7001,test
10800,16544,test
10801,21324,test
10802,7566,test
10803,6507,test
10804,272,test
10805,20779,test
10806,9666,test
10807,19392,test
10808,1074,test
10809,9355,test
10810,20840,test
10811,6035,test
10812,7379,test
10813,18461,test
10814,4390,test
10815,16595,test
10816,6341,test
10817,6054,test
10818,10420,test
10819,12343,test
10820,138,test
10821,18727,test
10822,334,test
10823,18787,test
10824,6972,test
10825,15589,test
10826,10135,test
10827,6498,test
10828,16363,test
10829,9601,test
10830,2,test
10831,15062,test
10832,3666,test
10833,11856,test
10834,18234,test
10835,20824,test
10836,9698,test
10837,12274,test
10838,12613,test
10839,15816,test
10840,6935,test
10841,12643,test
10842,4263,test
10843,18650,test
10844,15242,test
10845,252,test
10846,4483,test
10847,15134,test
10848,4392,test
10849,18856,test
10850,9930,test
10851,9145,test
10852,3306,test
10853,12050,test
10854,822,test
10855,3497,test
10856,13107,test
10857,18322,test
10858,3719,test
10859,7519,test
10860,18459,test
10861,261,test
10862,12053,test
10863,18762,test
10864,6073,test
10865,18531,test
10866,9799,test
10867,3269,test
10868,19474,test
10869,206,test
10870,13171,test
10871,9143,test
10872,14907,test
10873,3311,test
10874,15439,test
10875,7249,test
10876,4772,test
10877,19443,test
10878,21262,test
10879,14981,test
10880,12377,test
10881,21265,test
10882,9694,test
10883,19255,test
10884,1492,test
10885,21275,test
10886,6323,test
10887,15339,test
10888,16228,test
10889,6403,test
10890,19030,test
10891,6276,test
10892,19515,test
10893,7247,test
10894,17992,test
10895,6888,test
10896,9329,test
10897,19208,test
10898,1025,test
10899,405,test
10900,4000,test
10901,6832,test
10902,15593,test
10903,4192,test
10904,18669,test
10905,9943,test
10906,21167,test
10907,16258,test
10908,6104,test
10909,788,test
10910,1291,test
10911,19003,test
10912,16486,test
10913,6886,test
10914,18433,test
10915,9244,test
10916,13577,test
10917,10352,test
10918,1594,test
10919,9752,test
10920,4399,test
10921,7670,test
10922,8915,test
10923,3589,test
10924,15010,test
10925,3334,test
10926,366,test
10927,11965,test
10928,1129,test
10929,14934,test
10930,6131,test
10931,7241,test
10932,16308,test
10933,12074,test
10934,4646,test
10935,18785,test
10936,6620,test
10937,20839,test
10938,13582,test
10939,9288,test
10940,48,test
10941,19229,test
10942,10488,test
10943,7458,test
10944,21193,test
10945,8950,test
10946,413,test
10947,1267,test
10948,3782,test
10949,4768,test
10950,284,test
10951,15243,test
10952,18938,test
10953,1143,test
10954,11873,test
10955,6701,test
10956,18773,test
10957,10094,test
10958,4356,test
10959,12412,test
10960,13587,test
10961,9650,test
10962,676,test
10963,18635,test
10964,21433,test
10965,15033,test
10966,10218,test
10967,21365,test
10968,15195,test
10969,15308,test
10970,4080,test
10971,10592,test
10972,4569,test
10973,14838,test
10974,9280,test
10975,13321,test
10976,4595,test
10977,16392,test
10978,3528,test
10979,12464,test
10980,553,test
10981,15107,test
10982,750,test
10983,12927,test
10984,6931,test
10985,10184,test
10986,6350,test
10987,4611,test
10988,21465,test
10989,317,test
10990,18808,test
10991,9222,test
10992,634,test
10993,18273,test
10994,10168,test
10995,9565,test
10996,13018,test
10997,5981,test
10998,3583,test
10999,1609,test
11000,13010,test
11001,3985,test
11002,17862,test
11003,21446,test
11004,7649,test
11005,21076,test
11006,116,test
11007,15780,test
11008,741,test
11009,19497,test
11010,3585,test
11011,18375,test
11012,21098,test
11013,18275,test
11014,10340,test
11015,16313,test
11016,12572,test
11017,7287,test
11018,19374,test
11019,13536,test
11020,3315,test
11021,215,test
11022,19038,test
11023,16294,test
11024,20772,test
11025,16487,test
11026,14837,test
11027,10577,test
11028,7217,test
11029,18415,test
11030,19519,test
11031,15238,test
11032,7580,test
11033,18860,test
11034,12673,test
11035,1541,test
11036,18217,test
11037,15332,test
11038,4300,test
11039,3051,test
11040,15792,test
11041,15094,test
11042,9264,test
11043,15016,test
11044,12245,test
11045,14999,test
11046,19096,test
11047,9424,test
11048,19314,test
11049,18091,test
11050,19073,test
11051,13344,test
11052,16087,test
11053,10039,test
11054,6795,test
11055,19132,test
11056,6058,test
11057,18583,test
11058,13574,test
11059,10424,test
11060,4020,test
11061,15737,test
11062,14842,test
11063,19363,test
11064,1480,test
11065,1100,test
11066,1130,test
11067,6675,test
11068,164,test
11069,6984,test
11070,20926,test
11071,17976,test
11072,1645,test
11073,3642,test
11074,19366,test
11075,16081,test
11076,14950,test
11077,6941,test
11078,4660,test
11079,1212,test
11080,13106,test
11081,12546,test
11082,9774,test
11083,11920,test
11084,11858,test
11085,20998,test
11086,16052,test
11087,14983,test
11088,10167,test
11089,10257,test
11090,10557,test
11091,800,test
11092,10051,test
11093,6296,test
11094,15929,test
11095,16543,test
11096,17969,test
11097,10499,test
11098,7311,test
11099,18092,test
11100,20804,test
11101,11961,test
11102,15371,test
11103,4609,test
11104,10198,test
11105,6771,test
11106,12111,test
11107,6807,test
11108,631,test
11109,4277,test
11110,16366,test
11111,3573,test
11112,16355,test
11113,7694,test
11114,12159,test
11115,6885,test
11116,6891,test
11117,1476,test
11118,10231,test
11119,3640,test
11120,16284,test
11121,492,test
11122,1022,test
11123,567,test
11124,15361,test
11125,17944,test
11126,141,test
11127,13575,test
11128,9643,test
11129,9270,test
11130,13573,test
11131,18485,test
11132,4068,test
11133,13542,test
11134,12388,test
11135,20831,test
11136,1781,test
11137,382,test
11138,4137,test
11139,18634,test
11140,9429,test
11141,4677,test
11142,6809,test
11143,9422,test
11144,18580,test
11145,13615,test
11146,20947,test
11147,16174,test
11148,12869,test
11149,3851,test
11150,16151,test
11151,12225,test
11152,9686,test
11153,18508,test
11154,13450,test
11155,15632,test
11156,6802,test
11157,735,test
11158,9800,test
11159,6866,test
11160,21333,test
11161,18074,test
11162,12461,test
11163,471,test
11164,10006,test
11165,10228,test
11166,13424,test
11167,9586,test
11168,12752,test
11169,14989,test
11170,332,test
11171,18636,test
11172,4338,test
11173,6389,test
11174,1311,test
11175,13481,test
11176,6658,test
11177,3367,test
11178,381,test
11179,16036,test
11180,16177,test
11181,13499,test
11182,3476,test
11183,17974,test
11184,9949,test
11185,4763,test
11186,12265,test
11187,12319,test
11188,12238,test
11189,9049,test
11190,16116,test
11191,6109,test
11192,10538,test
11193,13176,test
11194,13388,test
11195,15065,test
11196,21144,test
11197,6805,test
11198,6447,test
11199,18516,test
11200,6120,test
11201,10469,test
11202,12788,test
11203,3181,test
11204,19507,test
11205,15616,test
11206,7305,test
11207,15578,test
11208,12301,test
11209,3550,test
11210,15138,test
11211,6383,test
11212,7193,test
11213,18518,test
11214,12661,test
11215,21246,test
11216,1601,test
11217,19137,test
11218,7349,test
11219,21206,test
11220,1626,test
11221,12891,test
11222,18454,test
11223,13064,test
11224,21220,test
11225,4570,test
11226,10176,test
11227,13583,test
11228,816,test
11229,18000,test
11230,1408,test
11231,21488,test
11232,4407,test
11233,16286,test
11234,21391,test
11235,3153,test
11236,19510,test
11237,18707,test
11238,13439,test
11239,15604,test
11240,9665,test
11241,6404,test
11242,10552,test
11243,3243,test
11244,3931,test
11245,3091,test
11246,17890,test
11247,18910,test
11248,18450,test
11249,3721,test
11250,15418,test
11251,3263,test
11252,14852,test
11253,13480,test
11254,6978,test
11255,9182,test
11256,18317,test
11257,15116,test
11258,13155,test
11259,1689,test
11260,51,test
11261,12656,test
11262,18184,test
11263,13482,test
11264,14,test
11265,4118,test
11266,12381,test
11267,12442,test
11268,4425,test
11269,12840,test
11270,196,test
11271,19072,test
11272,21338,test
11273,112,test
11274,15158,test
11275,7072,test
11276,9154,test
11277,13464,test
11278,1766,test
11279,3018,test
11280,9319,test
11281,12535,test
11282,3849,test
11283,10506,test
11284,3723,test
11285,683,test
11286,9351,test
11287,3266,test
11288,4054,test
11289,3219,test
11290,16513,test
11291,13353,test
11292,10513,test
11293,4198,test
11294,6898,test
11295,19281,test
11296,18442,test
11297,14974,test
11298,12621,test
11299,15961,test
11300,10023,test
11301,809,test
11302,1096,test
11303,15939,test
11304,3976,test
11305,13325,test
11306,1253,test
11307,16093,test
11308,7291,test
11309,7672,test
11310,586,test
11311,33,test
11312,15818,test
11313,1060,test
11314,9291,test
11315,4635,test
11316,16623,test
11317,10233,test
11318,21513,test
11319,16456,test
11320,8922,test
11321,18308,test
11322,605,test
11323,7164,test
11324,7416,test
11325,7022,test
11326,3391,test
11327,6390,test
11328,12508,test
11329,15448,test
11330,10593,test
11331,9029,test
11332,12522,test
11333,12831,test
11334,779,test
11335,15079,test
11336,8995,test
11337,6150,test
11338,6063,test
11339,1156,test
11340,15017,test
11341,19457,test
11342,4749,test
11343,6551,test
11344,18345,test
11345,10062,test
11346,9085,test
11347,9078,test
11348,3178,test
11349,19048,test
11350,3994,test
11351,4125,test
11352,10368,test
11353,11898,test
11354,1366,test
11355,12846,test
11356,13257,test
11357,17872,test
11358,3943,test
11359,1457,test
11360,19533,test
11361,19563,test
11362,32,test
11363,17878,test
11364,15681,test
11365,9247,test
11366,455,test
11367,6232,test
11368,3274,test
11369,10229,test
11370,6726,test
11371,6360,test
11372,4284,test
11373,1356,test
11374,12000,test
11375,10258,test
11376,18560,test
11377,6306,test
11378,16,test
11379,1706,test
11380,15541,test
11381,12519,test
11382,1153,test
11383,908,test
11384,7520,test
11385,4732,test
11386,10245,test
11387,16211,test
11388,18333,test
11389,4550,test
11390,16420,test
11391,893,test
11392,9593,test
11393,1020,test
11394,3143,test
11395,12733,test
11396,3701,test
11397,18997,test
11398,12056,test
11399,6173,test
11400,12832,test
11401,9550,test
11402,16280,test
11403,6849,test
11404,669,test
11405,4052,test
11406,20785,test
11407,4344,test
11408,16594,test
11409,3297,test
11410,1245,test
11411,8989,test
11412,1504,test
11413,15546,test
11414,17838,test
11415,19553,test
11416,12755,test
11417,38,test
11418,19422,test
11419,21549,test
11420,9746,test
11421,7204,test
11422,18222,test
11423,18525,test
11424,6321,test
11425,760,test
11426,21606,test
11427,16042,test
11428,12302,test
11429,4507,test
11430,3406,test
11431,1119,test
11432,7087,test
11433,9639,test
11434,10122,test
11435,9534,test
11436,7161,test
11437,9945,test
11438,15666,test
11439,3734,test
11440,1181,test
11441,21419,test
11442,18156,test
11443,21012,test
11444,13290,test
11445,15525,test
11446,3123,test
11447,12980,test
11448,7703,test
11449,3601,test
11450,15164,test
11451,8921,test
11452,18823,test
11453,15271,test
11454,6202,test
11455,12929,test
11456,1454,test
11457,11928,test
11458,13145,test
11459,18175,test
11460,12333,test
11461,19174,test
11462,21424,test
11463,4563,test
11464,12182,test
11465,15063,test
11466,1219,test
11467,6801,test
11468,18670,test
11469,1391,test
11470,4279,test
11471,12020,test
11472,20935,test
11473,18981,test
11474,3113,test
11475,1468,test
11476,209,test
11477,6640,test
11478,1227,test
11479,4594,test
11480,9611,test
11481,15452,test
11482,3425,test
11483,10603,test
11484,9675,test
11485,3126,test
11486,6812,test
11487,175,test
11488,3827,test
11489,19468,test
11490,4731,test
11491,3514,test
11492,3600,test
11493,52,test
11494,18330,test
11495,10468,test
11496,7047,test
11497,241,test
11498,4041,test
11499,17985,test
11500,4671,test
11501,7045,test
11502,982,test
11503,1553,test
11504,7218,test
11505,13394,test
11506,4005,test
11507,6958,test
11508,8926,test
11509,15797,test
11510,10224,test
11511,6579,test
11512,3063,test
11513,9257,test
11514,14948,test
11515,16447,test
11516,19550,test
11517,4078,test
11518,15477,test
11519,4713,test
11520,6069,test
11521,6648,test
11522,3954,test
11523,6485,test
11524,15864,test
11525,12322,test
11526,3498,test
11527,10537,test
11528,9140,test
11529,7536,test
11530,4478,test
11531,9771,test
11532,16384,test
11533,3487,test
11534,4175,test
11535,6893,test
11536,3446,test
11537,792,test
11538,1721,test
11539,19543,test
11540,15130,test
11541,19472,test
11542,12653,test
11543,16158,test
11544,16058,test
11545,20968,test
11546,12992,test
11547,3106,test
11548,13487,test
11549,4203,test
11550,6505,test
11551,9261,test
11552,18648,test
11553,1557,test
11554,9792,test
11555,780,test
11556,12344,test
11557,10433,test
11558,3593,test
11559,3072,test
11560,9788,test
11561,3407,test
11562,15994,test
11563,15022,test
11564,853,test
11565,16352,test
11566,3065,test
11567,12706,test
11568,21163,test
11569,12351,test
11570,12058,test
11571,20794,test
11572,10610,test
11573,19540,test
11574,6271,test
11575,12285,test
11576,15478,test
11577,21399,test
11578,1617,test
11579,10018,test
11580,12973,test
11581,16246,test
11582,9139,test
11583,23,test
11584,12854,test
11585,6582,test
11586,21271,test
11587,7387,test
11588,561,test
11589,16263,test
11590,1588,test
11591,16130,test
11592,13134,test
11593,9453,test
11594,13248,test
11595,18077,test
11596,9050,test
11597,4359,test
11598,1654,test
11599,7297,test
11600,7415,test
11601,9472,test
11602,6678,test
11603,7425,test
11604,4438,test
11605,9403,test
11606,356,test
11607,9787,test
11608,13263,test
11609,9285,test
11610,20805,test
11611,7461,test
11612,4546,test
11613,6074,test
11614,6792,test
11615,3628,test
11616,15594,test
11617,7340,test
11618,12016,test
11619,3012,test
11620,4221,test
11621,6377,test
11622,3572,test
11623,7586,test
11624,18399,test
11625,6050,test
11626,17851,test
11627,13124,test
11628,12963,test
11629,12975,test
11630,16411,test
11631,18875,test
11632,12509,test
11633,10617,test
11634,1283,test
11635,3128,test
11636,15741,test
11637,21468,test
11638,7084,test
11639,21304,test
11640,1387,test
11641,6484,test
11642,9530,test
11643,10636,test
11644,4590,test
11645,168,test
11646,15558,test
11647,7074,test
11648,9440,test
11649,12009,test
11650,697,test
11651,19562,test
11652,19317,test
11653,11966,test
11654,9527,test
11655,18448,test
11656,1491,test
11657,6286,test
11658,16245,test
11659,19089,test
11660,13115,test
11661,13028,test
11662,207,test
11663,1111,test
11664,3652,test
11665,9868,test
11666,1696,test
11667,6939,test
11668,15570,test
11669,15844,test
11670,4727,test
11671,4332,test
11672,12387,test
11673,13097,test
11674,216,test
11675,12835,test
11676,18538,test
11677,12191,test
11678,2979,test
11679,4526,test
11680,20821,test
11681,9692,test
11682,17930,test
11683,14986,test
11684,3917,test
11685,13571,test
11686,16620,test
11687,4135,test
11688,6122,test
11689,4341,test
11690,12258,test
11691,15274,test
11692,12430,test
11693,18201,test
11694,18697,test
11695,1429,test
11696,12652,test
11697,1661,test
11698,12055,test
11699,6019,test
11700,18236,test
11701,21352,test
11702,7220,test
11703,9638,test
11704,11996,test
11705,3707,test
11706,12623,test
11707,9448,test
11708,3654,test
11709,939,test
11710,6591,test
11711,12196,test
11712,19050,test
11713,3083,test
11714,3592,test
11715,3791,test
11716,20736,test
11717,3978,test
11718,12421,test
11719,3778,test
11720,15115,test
11721,59,test
11722,18849,test
11723,9079,test
11724,13318,test
11725,16125,test
11726,621,test
11727,13188,test
11728,4441,test
11729,1242,test
11730,449,test
11731,9701,test
11732,14929,test
11733,657,test
11734,12124,test
11735,11934,test
11736,12638,test
11737,7654,test
11738,3422,test
11739,10071,test
11740,4088,test
11741,6171,test
11742,18373,test
11743,3599,test
11744,3013,test
11745,6135,test
11746,15056,test
11747,7479,test
11748,12403,test
11749,3189,test
11750,13591,test
11751,6804,test
11752,15875,test
11753,1225,test
11754,15926,test
11755,16309,test
11756,15150,test
11757,7065,test
11758,7386,test
11759,15821,test
11760,18173,test
11761,12958,test
11762,15665,test
11763,20887,test
11764,495,test
11765,4069,test
11766,12283,test
11767,7234,test
11768,9292,test
11769,1575,test
11770,4204,test
11771,18877,test
11772,7357,test
11773,9676,test
11774,3001,test
11775,18704,test
11776,7579,test
11777,901,test
11778,18743,test
11779,9241,test
11780,3714,test
11781,6332,test
11782,3287,test
11783,18311,test
11784,15499,test
11785,9523,test
11786,21540,test
11787,21149,test
11788,16574,test
11789,15854,test
11790,6743,test
11791,4169,test
11792,21161,test
11793,6521,test
11794,6925,test
11795,4775,test
11796,7154,test
11797,9629,test
11798,12768,test
11799,12247,test
11800,15830,test
11801,4514,test
11802,9912,test
11803,3255,test
11804,18503,test
11805,12428,test
11806,886,test
11807,1378,test
11808,9884,test
11809,4283,test
11810,3953,test
11811,10201,test
11812,4501,test
11813,1249,test
11814,9492,test
11815,15003,test
11816,12627,test
11817,7315,test
11818,9141,test
11819,18902,test
11820,6796,test
11821,15305,test
